time, speed[km/h], rpm
2024-09-11 00:11:45, 29.0 kilometer_per_hour, 824.0 revolutions_per_minute
2024-09-11 00:11:46, 29.0 kilometer_per_hour, 813.25 revolutions_per_minute
2024-09-11 00:11:46, 29.0 kilometer_per_hour, 807.0 revolutions_per_minute
2024-09-11 00:11:46, 29.0 kilometer_per_hour, 808.5 revolutions_per_minute
2024-09-11 00:11:46, 29.0 kilometer_per_hour, 811.5 revolutions_per_minute
2024-09-11 00:11:46, 29.0 kilometer_per_hour, 825.75 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 834.25 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 845.25 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 856.25 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 869.5 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 876.5 revolutions_per_minute
2024-09-11 00:11:46, 26.0 kilometer_per_hour, 872.5 revolutions_per_minute
2024-09-11 00:11:46, 23.0 kilometer_per_hour, 886.5 revolutions_per_minute
2024-09-11 00:11:46, 23.0 kilometer_per_hour, 897.5 revolutions_per_minute
2024-09-11 00:11:47, 23.0 kilometer_per_hour, 900.0 revolutions_per_minute
2024-09-11 00:11:47, 23.0 kilometer_per_hour, 903.0 revolutions_per_minute
2024-09-11 00:11:47, 23.0 kilometer_per_hour, 908.5 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 905.25 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 879.5 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 849.0 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 839.75 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 831.25 revolutions_per_minute
2024-09-11 00:11:47, 20.0 kilometer_per_hour, 813.25 revolutions_per_minute
2024-09-11 00:11:47, 17.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:11:47, 17.0 kilometer_per_hour, 781.25 revolutions_per_minute
2024-09-11 00:11:47, 17.0 kilometer_per_hour, 768.75 revolutions_per_minute
2024-09-11 00:11:48, 17.0 kilometer_per_hour, 740.5 revolutions_per_minute
2024-09-11 00:11:48, 17.0 kilometer_per_hour, 732.75 revolutions_per_minute
2024-09-11 00:11:48, 17.0 kilometer_per_hour, 715.5 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 702.25 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 687.5 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 655.25 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 640.5 revolutions_per_minute
2024-09-11 00:11:48, 13.0 kilometer_per_hour, 628.0 revolutions_per_minute
2024-09-11 00:11:48, 10.0 kilometer_per_hour, 607.75 revolutions_per_minute
2024-09-11 00:11:48, 10.0 kilometer_per_hour, 586.5 revolutions_per_minute
2024-09-11 00:11:48, 10.0 kilometer_per_hour, 567.75 revolutions_per_minute
2024-09-11 00:11:49, 10.0 kilometer_per_hour, 557.75 revolutions_per_minute
2024-09-11 00:11:49, 10.0 kilometer_per_hour, 553.75 revolutions_per_minute
2024-09-11 00:11:49, 8.0 kilometer_per_hour, 560.0 revolutions_per_minute
2024-09-11 00:11:49, 8.0 kilometer_per_hour, 569.5 revolutions_per_minute
2024-09-11 00:11:49, 8.0 kilometer_per_hour, 575.0 revolutions_per_minute
